desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
Más de 4 dormitorios en Malvin,645000,310,https://www.gallito.com.uy/venta-casa-malvin-5-dormitorios-hogar-barbacoa-garajefondo-inmuebles-19103288,-34.89055,-56.10543,Más de 4 dormitorios,Malvin,Malvín,11.0,2080.6451612903224
4 Dormitorios en Carrasco,645000,242,https://www.gallito.com.uy/casa-colonial-en-ubicacion-centrica-con-barbacoa-y-piscina-inmuebles-18688493,,,4 Dormitorios,Carrasco,Carrasco,14.0,2665.289256198347
Más de 4 dormitorios en Carrasco,650000,370,https://www.gallito.com.uy/casa-en-venta-inmuebles-18146623,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1756.7567567567567
3 Dormitorios en Pocitos,650000,146,https://www.gallito.com.uy/casa-pocitos-venta-3-dormitorios-iturriaga-con-fondo-y-gara-inmuebles-18136187,,,3 Dormitorios,Pocitos,Pocitos,8.0,4452.054794520548
Más de 4 dormitorios en Pocitos,650000,400,https://www.gallito.com.uy/casa-pocitos-alquiler-y-venta-8-dormitorios-libertad-y-cav-inmuebles-17907296,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1625.0
4 Dormitorios en Carrasco,650000,350,https://www.gallito.com.uy/padron-unico-inmuebles-14215875,,,4 Dormitorios,Carrasco,Carrasco,14.0,1857.142857142857
3 Dormitorios en Carrasco,650000,250,https://www.gallito.com.uy/se-vende-casa-carrasco-3-dorm-con-piscina-y-barbacoa-inmuebles-19900946,-34.88046,-56.06234,3 Dormitorios,Carrasco,Carrasco,14.0,2600.0
Más de 4 dormitorios en Parque Batlle,650000,600,https://www.gallito.com.uy/ideal-empresa-grandes-comodidades-proximo-av-italia-inmuebles-14517020,-34.89142,-56.15881,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1083.3333333333333
4 Dormitorios en Carrasco,650000,258,https://www.gallito.com.uy/amplios-ambientes-cocintegrada-barrio-con-seguridad-inmuebles-18419350,-34.86225,-56.06663,4 Dormitorios,Carrasco,Carrasco,14.0,2519.3798449612405
4 Dormitorios en Carrasco,650000,270,https://www.gallito.com.uy/venta-casa-carrasco-4-dormitorios-inmuebles-19149605,-34.88005,-56.06087,4 Dormitorios,Carrasco,Carrasco,14.0,2407.4074074074074
Más de 4 dormitorios en Pocitos Nuevo,650000,326,https://www.gallito.com.uy/echevarriarza-casi-julio-cesar-ideal-empresa-o-2-flias-inmuebles-19688849,-34.90883,-56.13988,Más de 4 dormitorios,Pocitos Nuevo,Pocitos,8.0,1993.8650306748466
Más de 4 dormitorios en Parque Batlle,650000,600,https://www.gallito.com.uy/agosto-vende-gran-residencia-prox-al-parque-600-m2-edif-inmuebles-14025476,-34.89165,-56.15963,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1083.3333333333333
3 Dormitorios en Carrasco,650000,250,https://www.gallito.com.uy/venta-de-casa-en-carrasco-de-3-dormitorios-inmuebles-19827186,-34.89582,-56.06135,3 Dormitorios,Carrasco,Carrasco,14.0,2600.0
4 Dormitorios en Carrasco,650000,280,https://www.gallito.com.uy/zona-woodlands-reciclada-padron-unica-muy-comoda-inmuebles-14644539,,,4 Dormitorios,Carrasco,Carrasco,14.0,2321.4285714285716
3 Dormitorios en Punta Gorda,650000,180,https://www.gallito.com.uy/punta-gorda-hermosa-casa-inmuebles-19964660,-34.8867,-56.09133,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,3611.1111111111113
4 Dormitorios en Pocitos,650000,252,https://www.gallito.com.uy/casa-4-dormitorios-y-jardin-en-pocitos-inmuebles-18754147,-34.91334,-56.15295,4 Dormitorios,Pocitos,Pocitos,8.0,2579.3650793650795
4 Dormitorios en Carrasco,650000,240,https://www.gallito.com.uy/irazabal-propiedades-lomas-de-carrasco-inmuebles-15059157,-34.78378,-55.97517,4 Dormitorios,Carrasco,Carrasco,14.0,2708.3333333333335
4 Dormitorios en Pocitos,650000,310,https://www.gallito.com.uy/exquisitas-vistas-mar-oportunidad-escucha-oferta-inmuebles-16325886,,,4 Dormitorios,Pocitos,Pocitos,8.0,2096.7741935483873
Más de 4 dormitorios en Centro,650000,474,https://www.gallito.com.uy/venta-casa-en-2-plantas-alta-gama-casi-18-de-estilo-inmuebles-13969534,,,Más de 4 dormitorios,Centro,Centro,2.0,1371.308016877637
4 Dormitorios en Carrasco,650000,440,https://www.gallito.com.uy/centrica-4-dorm-4-baños-gran-fondo-barbacoa-y-piscina-inmuebles-19552628,,,4 Dormitorios,Carrasco,Carrasco,14.0,1477.2727272727273
3 Dormitorios en Carrasco,650000,180,https://www.gallito.com.uy/milligton-drake-inmuebles-17907207,,,3 Dormitorios,Carrasco,Carrasco,14.0,3611.1111111111113
3 Dormitorios en Parque Miramar,650000,272,https://www.gallito.com.uy/impecable-estado-con-gran-terreno-inmuebles-18750005,,,3 Dormitorios,Parque Miramar,,,2389.705882352941
3 Dormitorios en Punta Gorda,650000,293,https://www.gallito.com.uy/casa-de-3-dormitorios-en-punta-gorda-con-piscina-inmuebles-19651629,-34.89263,-56.08851,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2218.430034129693
4 Dormitorios en Carrasco,650000,250,https://www.gallito.com.uy/olivos-a-estrenar-minimalista-inmuebles-18187455,,,4 Dormitorios,Carrasco,Carrasco,14.0,2600.0
4 Dormitorios en Parque Miramar,650000,200,https://www.gallito.com.uy/venta-casa-parque-miramar-inmuebles-19958061,-34.85604,-56.03663,4 Dormitorios,Parque Miramar,,,3250.0
3 Dormitorios en Carrasco,650000,222,https://www.gallito.com.uy/carmel-barrio-privado-inmuebles-19504986,-34.78746,-55.98017,3 Dormitorios,Carrasco,Carrasco,14.0,2927.927927927928
4 Dormitorios en Carrasco,650000,300,https://www.gallito.com.uy/permuto-por-menor-valor-casa-o-apto-divina-inmuebles-13421803,,,4 Dormitorios,Carrasco,Carrasco,14.0,2166.6666666666665
Más de 4 dormitorios en Punta Gorda,650000,300,https://www.gallito.com.uy/san-marino-a-metros-del-mar-inmuebles-17720050,-34.89614,-56.07308,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0,2166.6666666666665
4 Dormitorios en Carrasco,650000,380,https://www.gallito.com.uy/altos-de-la-tahona-irazabal-propiedades-inmuebles-16425980,-34.79083,-55.98109,4 Dormitorios,Carrasco,Carrasco,14.0,1710.5263157894738
Más de 4 dormitorios en Carrasco,650000,516,https://www.gallito.com.uy/impresionanteviviendaempresa-con-renta-inmuebles-13452672,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1259.6899224806202
4 Dormitorios en Carrasco,650000,325,https://www.gallito.com.uy/casa-en-venta-en-carrasco-norte-irazabal-propiedades-inmuebles-19723191,-34.87555,-56.06349,4 Dormitorios,Carrasco,Carrasco,14.0,2000.0
3 Dormitorios en Carrasco,650000,250,https://www.gallito.com.uy/lo-tiene-todopara-entrar-con-las-valijas-inmuebles-13531242,,,3 Dormitorios,Carrasco,Carrasco,14.0,2600.0
Más de 4 dormitorios en Punta Carretas,650000,302,https://www.gallito.com.uy/casa-central-venta-casa-zona-punta-carretas-inmuebles-14420775,,,Más de 4 dormitorios,Punta Carretas,Punta Carretas,7.0,2152.317880794702
3 Dormitorios en Carrasco,650000,305,https://www.gallito.com.uy/divina-propiedad-como-a-estrenar-inmuebles-15903741,-34.88392,-56.07581,3 Dormitorios,Carrasco,Carrasco,14.0,2131.1475409836066
4 Dormitorios en Carrasco,650000,260,https://www.gallito.com.uy/hermosa-casa-en-inmejorable-punto-en-carrasco-inmuebles-18916455,-34.88344,-56.07557,4 Dormitorios,Carrasco,Carrasco,14.0,2500.0
3 Dormitorios en Pocitos,650000,245,https://www.gallito.com.uy/casa-de-estilo-a-metros-de-21-de-setiembre-inmuebles-13730932,-34.91284,-56.16148,3 Dormitorios,Pocitos,Pocitos,8.0,2653.061224489796
3 Dormitorios en Pocitos,650000,146,https://www.gallito.com.uy/casa-pocitos-venta-y-alquiler-3-dormitorios-iturriaga-con-f-inmuebles-17715436,,,3 Dormitorios,Pocitos,Pocitos,8.0,4452.054794520548
Más de 4 dormitorios en Carrasco,650000,400,https://www.gallito.com.uy/monesroses-casa-moderna-gran-fondo-verde-bbcoa-4-5-dormi-inmuebles-19225542,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1625.0
3 Dormitorios en Punta Gorda,650000,293,https://www.gallito.com.uy/casa-de-3-dormitorios-en-punta-gorda-con-piscina-inmuebles-19646601,-34.89263,-56.08851,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2218.430034129693
4 Dormitorios en Parque Miramar,650000,195,https://www.gallito.com.uy/venta-casa-4-dormitorios-parque-miramar-inmuebles-19102207,-34.86151,-56.03746,4 Dormitorios,Parque Miramar,,,3333.3333333333335
4 Dormitorios en Carrasco,650000,258,https://www.gallito.com.uy/olivos-a-estrenar-inmuebles-16003136,,,4 Dormitorios,Carrasco,Carrasco,14.0,2519.3798449612405
4 Dormitorios en Carrasco,655000,207,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011228,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3164.2512077294687
4 Dormitorios en Carrasco,655000,207,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011230,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3164.2512077294687
3 Dormitorios en Carrasco Norte,655000,234,https://www.gallito.com.uy/venta-casa-san-nicolas-con-renta-3-dormitorios-servicio-inmuebles-19550069,-34.86049,-56.07328,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2799.1452991452993
4 Dormitorios en Carrasco,655000,207,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011229,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3164.2512077294687
Más de 4 dormitorios en Centro,660000,540,https://www.gallito.com.uy/se-vende-gran-propiedad-inmuebles-20086240,-34.7928,-54.91423,Más de 4 dormitorios,Centro,Centro,2.0,1222.2222222222222
4 Dormitorios en Parque Batlle,660000,300,https://www.gallito.com.uy/casa-4-dormitorios-buen-terreno-cerca-de-colegio-ingles-inmuebles-19422311,-34.90112,-56.15218,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2200.0
3 Dormitorios en Carrasco,670000,320,https://www.gallito.com.uy/casa-a-la-venta-carrasco-3-dormitorios-2-baños-piscina-inmuebles-17056873,-34.88002,-56.0404,3 Dormitorios,Carrasco,Carrasco,14.0,2093.75
3 Dormitorios en Parque Miramar,670000,207,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-parque-miramar-inmuebles-19582577,-34.87474,-56.02624,3 Dormitorios,Parque Miramar,,,3236.7149758454107
4 Dormitorios en Carrasco,670000,400,https://www.gallito.com.uy/altos-de-la-tahona-divina-inmuebles-13172496,-34.7916,-55.9769,4 Dormitorios,Carrasco,Carrasco,14.0,1675.0
3 Dormitorios en Punta Gorda,670000,360,https://www.gallito.com.uy/como-a-estrenar-inmuebles-15106669,-34.89378,-56.07735,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1861.111111111111
3 Dormitorios en Punta Carretas,670000,308,https://www.gallito.com.uy/venta-casa-pta-carretas-3d-parrill-patio-2-gje-inmuebles-19956957,-34.91801,-56.15144,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,2175.3246753246754
3 Dormitorios en Parque Miramar,670000,207,https://www.gallito.com.uy/parque-miramar-sobre-el-lago-3-dormitorios-y-barbacoa-c-inmuebles-19386061,,,3 Dormitorios,Parque Miramar,,,3236.7149758454107
4 Dormitorios en Pocitos,670000,300,https://www.gallito.com.uy/gran-fondo-con-piscina-barbacoa-estar-chogar-inmuebles-15211745,-34.9071,-56.15542,4 Dormitorios,Pocitos,Pocitos,8.0,2233.3333333333335
Más de 4 dormitorios en Ciudad Vieja,670000,873,https://www.gallito.com.uy/venta-casa-7-dormitorios-3-niveles-y-garages-inmuebles-17924373,-34.90401,-56.20869,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,767.4684994272623
3 Dormitorios en Carrasco,675000,190,https://www.gallito.com.uy/venta-casa-ideal-empresa-sobre-arocena-inmuebles-18354906,-34.88078,-56.06165,3 Dormitorios,Carrasco,Carrasco,14.0,3552.6315789473683
Más de 4 dormitorios en Aguada,675000,202,https://www.gallito.com.uy/paraguay-y-san-jose-inmuebles-19869224,-34.90762,-56.19209,Más de 4 dormitorios,Aguada,Aguada,41.0,3341.5841584158416
3 Dormitorios en Punta Carretas,680000,315,https://www.gallito.com.uy/26-y-diago-excelente-solida-exclusiva-inmuebles-19068979,,,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,2158.7301587301586
4 Dormitorios en Punta Carretas,680000,315,https://www.gallito.com.uy/colegios-exquisito-entorno-y-solida-construccion-inmuebles-19068957,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,2158.7301587301586
Más de 4 dormitorios en Parque Rodo,680000,324,https://www.gallito.com.uy/terreno-en-parque-rodo-sobre-bulevar-españa-inmuebles-17874758,-34.90839,-56.17143,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0,2098.7654320987654
4 Dormitorios en Parque Batlle,680000,336,https://www.gallito.com.uy/venta-casa-4-dormitorios-3-baños-patio-y-garaje-inmuebles-19688650,-34.89774,-56.15979,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2023.8095238095239
3 Dormitorios en Punta Gorda,680000,550,https://www.gallito.com.uy/punta-gorda-casi-rambla-inmuebles-19868980,-34.89679,-56.0699,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1236.3636363636363
4 Dormitorios en Punta Gorda,680000,354,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-y-servicio-inmuebles-20041117,-34.89683,-56.07573,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1920.90395480226
4 Dormitorios en Malvin,680000,236,https://www.gallito.com.uy/iza-venta-casa-malvin-4-dormitorios-inmuebles-13225527,-34.89015,-56.09147,4 Dormitorios,Malvin,Malvín,11.0,2881.35593220339
3 Dormitorios en Pocitos,680000,230,https://www.gallito.com.uy/hermosa-casa-con-fondo-barbacoa-y-piscina-cerca-de-coleg-inmuebles-15711521,-34.90974,-56.15633,3 Dormitorios,Pocitos,Pocitos,8.0,2956.521739130435
4 Dormitorios en Punta Gorda,680000,280,https://www.gallito.com.uy/alquilado-con-renta-permuta-pu-en-1-planta-inmuebles-13663266,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,2428.5714285714284
Más de 4 dormitorios en Carrasco,680000,300,https://www.gallito.com.uy/a-pasos-del-mar-impecable-chalet-inmuebles-13653484,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2266.6666666666665
Más de 4 dormitorios en Pocitos,680000,258,https://www.gallito.com.uy/unica-casa-sobre-avenida-sarmiento-veala-inmuebles-19760177,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2635.6589147286822
Más de 4 dormitorios en Pocitos,680000,400,https://www.gallito.com.uy/adm-lyd-espectacular-casa-inmuebles-15083585,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1700.0
3 Dormitorios en Punta Gorda,680000,320,https://www.gallito.com.uy/venta-de-buena-casa-para-entrar-punta-gorda-inmuebles-15633493,-34.89054,-56.07586,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2125.0
Más de 4 dormitorios en Pocitos,680000,440,https://www.gallito.com.uy/casa-pocitos-venta-6-dormitorios-parrillero-lavadero-inmuebles-19915611,-34.90966,-56.15613,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1545.4545454545455
4 Dormitorios en Punta Gorda,680000,300,https://www.gallito.com.uy/excelente-ubicacion-ocupa-yaaaa-inmuebles-20067660,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,2266.6666666666665
4 Dormitorios en Malvin,680000,236,https://www.gallito.com.uy/espectacular-1300-m²-de-terreno-hermosa-propiedad-inmuebles-18248800,,,4 Dormitorios,Malvin,Malvín,11.0,2881.35593220339
3 Dormitorios en Malvin,680000,350,https://www.gallito.com.uy/residencia-buena-presencia-al-sur-de-avda-italia-inmuebles-15159530,-34.88906,-56.09635,3 Dormitorios,Malvin,Malvín,11.0,1942.857142857143
3 Dormitorios en Punta Gorda,680000,320,https://www.gallito.com.uy/divinia-propiedad-destacada-con-renta-inmuebles-14201271,-34.89348,-56.07573,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2125.0
Más de 4 dormitorios en Pocitos Nuevo,680000,360,https://www.gallito.com.uy/preciosa-casa-sobre-l-a-de-herrera-proxima-a-wtc-inmuebles-18192990,-34.90672,-56.1365,Más de 4 dormitorios,Pocitos Nuevo,Pocitos,8.0,1888.888888888889
Más de 4 dormitorios en Pocitos,680000,331,https://www.gallito.com.uy/casa-mas-6-apartamentos-pocitos-inmuebles-19239013,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2054.380664652568
4 Dormitorios en Pocitos,680000,315,https://www.gallito.com.uy/graen-estilo-excelente-estado-potencial-ya-inmuebles-19066748,,,4 Dormitorios,Pocitos,Pocitos,8.0,2158.7301587301586
3 Dormitorios en Pocitos,680000,315,https://www.gallito.com.uy/exquisita-ubicacion-pocitos-pta-ctas-solidafina-inmuebles-19068967,,,3 Dormitorios,Pocitos,Pocitos,8.0,2158.7301587301586
3 Dormitorios en Punta Gorda,680000,163,https://www.gallito.com.uy/hermosa-casa-señorial-a-1-del-mar-inmuebles-12577869,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,4171.7791411042945
3 Dormitorios en Malvin,680000,204,https://www.gallito.com.uy/gran-terreno-a-metros-del-marsolida-construccion-inmuebles-16991609,,,3 Dormitorios,Malvin,Malvín,11.0,3333.3333333333335
3 Dormitorios en Malvin,680000,220,https://www.gallito.com.uy/varela-suc-punta-gorda;-venta-casa-malvin-220-en-1300-m2-inmuebles-19956984,-34.88912,-56.09487,3 Dormitorios,Malvin,Malvín,11.0,3090.909090909091
3 Dormitorios en Punta Gorda,680000,320,https://www.gallito.com.uy/excelente-propiedad-de-categoria-con-renta-inmuebles-14231046,-34.89262,-56.08141,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2125.0
3 Dormitorios en Punta Gorda,680000,319,https://www.gallito.com.uy/casa-punta-gorda-alquiler-y-venta-3-dormitorios-belastiqui-inmuebles-17194537,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2131.6614420062697
3 Dormitorios en Carrasco,680000,310,https://www.gallito.com.uy/irazabal-propiedades-carrasco-sur-inmuebles-13583172,-34.87692,-56.0466,3 Dormitorios,Carrasco,Carrasco,14.0,2193.548387096774
3 Dormitorios en Carrasco,680000,305,https://www.gallito.com.uy/casa-carrasco-venta-3-dormitorios-lieja-zona-embajadas-inmuebles-13685376,,,3 Dormitorios,Carrasco,Carrasco,14.0,2229.5081967213114
4 Dormitorios en Aguada,680000,340,https://www.gallito.com.uy/mejor-zona-de-punta-gorda-inmuebles-13135767,,,4 Dormitorios,Aguada,Aguada,41.0,2000.0
3 Dormitorios en Carrasco,680000,320,https://www.gallito.com.uy/excelente-propiedad-de-categoria-hoy-con-renta-inmuebles-15726762,-34.89313,-56.07573,3 Dormitorios,Carrasco,Carrasco,14.0,2125.0
4 Dormitorios en Carrasco,680000,320,https://www.gallito.com.uy/venta-casa-carrasco-inmuebles-12813339,-34.88438,-56.06093,4 Dormitorios,Carrasco,Carrasco,14.0,2125.0
4 Dormitorios en Carrasco,680000,270,https://www.gallito.com.uy/amarillo-group-vende-excelente-propiedad-en-carrasco-inmuebles-19817083,-34.88864,-56.0628,4 Dormitorios,Carrasco,Carrasco,14.0,2518.5185185185187
Más de 4 dormitorios en Carrasco,685000,271,https://www.gallito.com.uy/casa-a-la-venta-de-5-dormitorios-con-piscina-en-carrasco-inmuebles-18487674,-34.88847,-56.05158,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2527.6752767527673
Más de 4 dormitorios en Punta Gorda,689000,380,https://www.gallito.com.uy/hermosa-propiedad-de-4-dorm-en-punta-gorda-inmuebles-19915212,-34.89596,-56.08189,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0,1813.157894736842
4 Dormitorios en Punta Carretas,690000,272,https://www.gallito.com.uy/venta-exclusiva-casa-4-dorms-inmuebles-19742979,-34.91389,-56.16009,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,2536.764705882353
4 Dormitorios en Malvin,690000,400,https://www.gallito.com.uy/espectacular-gran-terreno-con-todas-las-comodidades-inmuebles-13680340,,,4 Dormitorios,Malvin,Malvín,11.0,1725.0
3 Dormitorios en Pocitos,690000,300,https://www.gallito.com.uy/hermosa-casa-cgran-bbacoa-prox-colegios-gges-inmuebles-12937495,,,3 Dormitorios,Pocitos,Pocitos,8.0,2300.0
4 Dormitorios en Punta Gorda,690000,357,https://www.gallito.com.uy/venta-casa-4-dormitorios-punta-gorda-inmuebles-18437254,-34.89689,-56.07694,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1932.7731092436975
Más de 4 dormitorios en Carrasco,690000,324,https://www.gallito.com.uy/proximo-a-la-rambla-4-dorm-4-baños-mas-servicio-inmuebles-19400701,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2129.6296296296296
3 Dormitorios en Pocitos,690000,230,https://www.gallito.com.uy/venta-casa-pocitos-inmuebles-14978373,,,3 Dormitorios,Pocitos,Pocitos,8.0,3000.0
3 Dormitorios en Carrasco,690000,214,https://www.gallito.com.uy/espectacular-carrasco-sur-estar-servicio-piscina-inmuebles-17474875,-34.87889,-56.04505,3 Dormitorios,Carrasco,Carrasco,14.0,3224.299065420561
Más de 4 dormitorios en Ciudad Vieja,690000,586,https://www.gallito.com.uy/venta-casa-ciudad-vieja-inmuebles-18302499,-34.90358,-56.20363,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,1177.4744027303755
4 Dormitorios en Prado,690000,494,https://www.gallito.com.uy/moderna-residencia-en-lo-mejor-del-prado-ideal-dos-familias-inmuebles-18205657,-34.86303,-56.20456,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1396.761133603239
Más de 4 dormitorios en Carrasco,690000,450,https://www.gallito.com.uy/casa-ideal-para-familia-grande-o-para-empresa-inmuebles-19284920,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1533.3333333333333
