desc,valor,url,lat,lng
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/moderna-casa-en-rincã³n-del-indio-con-piscina-y-barbacoa-inmuebles-19487840,,
Más de 4 dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-punta-del-este-rincãâ³n-del-indio-inmuebles-20110484,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-19480538,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/gran-oportunidad-casa-en-venta-inmuebles-18775476,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casas-en-venta-en-pensã­nsula-inmuebles-19065547,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-lugano-punta-del-este-4-dormito-inmuebles-20108243,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/muy-buena-ubicacion-inmuebles-18602537,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-de-gran-tamaã±o-inmuebles-19879693,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-rincã³n-del-indio-punta-del-este-inmuebles-20108141,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-la-arbolada-inmuebles-20122144,,
2 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-2-dormitorios-country-punta-del-este-inmuebles-16906253,,
2 Dormitorios,U$S 550.000,https://www.gallito.com.uy/gran-oportunidad-de-casa-en-venta-inmuebles-19317287,,
Más de 4 dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-montoya-inmuebles-20109890,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/muy-buena-casa-en-zona-residencial-inmuebles-19063392,,
3 Dormitorios - 248 m2,U$S 550.000,https://www.gallito.com.uy/venta-de-casa-3-y-dep-beverly-hills-punta-del-este-inmuebles-16909237,-34.92697,-54.92903
3 Dormitorios - 222 m2,U$S 550.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-20142368,-34.92624,-54.94005
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/jardines-de-cordoba-muy-linda-casa-de-4-dormitorios-inmuebles-18392059,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/residencia-en-lugano-con-amplio-terreno-inmuebles-20105435,-34.955,-54.971
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-barrio-cerrado-inmuebles-19065327,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-mansa-punta-del-este-3-dormitorios-inmuebles-20108551,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-lugano-punta-del-este-inmuebles-19044428,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/zona-residencial-ambiente-trnaquilo-inmuebles-19302997,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/residencia-en-lugano-con-amplio-terreno-inmuebles-19980073,-34.955,-54.971
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-19310431,-34.9311,-54.952
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/hermosa-residencia-totalmente-equipada-el-mejor-mobiliario-inmuebles-18391792,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/hermosa-casa-en-new-port-inmuebles-20110135,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-punta-del-este-beverly-hills-inmuebles-19648891,,
4 Dormitorios - 340 m2,U$S 550.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3720-inmuebles-19386105,-34.91146,-54.99526
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-mansa-punta-del-este-4-dormitor-inmuebles-20107934,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-golf-inmuebles-19894805,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/excelente-y-amplia-casa-inmuebles-18411418,,
Más de 4 dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-de-6-dormitorios-en-alquiler-playa-mansa-inmuebles-19890214,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/venta-casa-3-dormitorios-marly-punta-del-este-inmuebles-18803482,-34.92655,-54.93229
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-barrio-cerrado-inmuebles-20135622,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-punta-del-este-lugano-romina-silveira-ref9088-inmuebles-18370733,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-lugano-punta-del-este-3-dormito-inmuebles-17760667,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-17950459,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/muy-buena-casa-en-paradas-de-la-mansa-a-la-venta-permuta-p-inmuebles-19066852,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-jardã­nes-de-cã³rdoba-inmuebles-19890169,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-punta-del-este-inmuebles-18672233,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-golf-punta-del-este-4-dormitorios-inmuebles-20108338,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-3-dormitorios-inmuebles-19752851,-34.92905,-54.95463
Más de 4 dormitorios,U$S 550.000,https://www.gallito.com.uy/hermosa-casa-en-playa-mansa-consulte-inmuebles-20110334,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-barrio-cerrado-inmuebles-20110010,,
Más de 4 dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-5-dormitorios-marconi-punta-del-este-inmuebles-18367440,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-lugano-consulte-inmuebles-19895807,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/se-vende-casa-en-la-zona-mas-linda-de-la-peninsula-inmuebles-16715800,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-venta-lugano-inmuebles-19890573,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-excelente-estado-inmuebles-15656835,-34.92691,-54.93236
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-lugano-3-dormitorios-inmuebles-17960088,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/preciosa-casa-en-barrio-rincon-del-indio-inmuebles-15031177,-34.94139,-54.91971
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casas-en-venta-en-pensã­nsula-inmuebles-19666732,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/hermosa-casa-en-entorno-super-agradable-ideal-para-todo-el-inmuebles-18754562,,
4 Dormitorios,U$S 550.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-17182438,,
3 Dormitorios,U$S 550.000,https://www.gallito.com.uy/en-venta-y-alquiler-imperdible-oportunidad-a-metros-del-inmuebles-18603208,,
3 Dormitorios,U$S 560.000,https://www.gallito.com.uy/casa-en-venta-lugano-3-dormitorios-inmuebles-19015115,-34.93688,-54.92815
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-20108969,-34.93888,-54.94307
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/excelente-oportunidad-casa-en-playa-mansa-inmuebles-18755046,,
Más de 4 dormitorios,U$S 560.000,https://www.gallito.com.uy/espectacular-casa-de-cinco-dormitorios-y-piscina-en-venta-inmuebles-19288732,-34.94177,-54.94216
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorio-en-lugano-punta-del-este-inmuebles-18627023,,
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-punta-del-este-inmuebles-18613778,,
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/espectacular-casa-en-venta-la-barra-inmuebles-20036612,,
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/casa-en-brava-punt-del-este-inmuebles-19039492,,
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-propiedadesuy-ref769-inmuebles-19648311,,
4 Dormitorios,U$S 560.000,https://www.gallito.com.uy/chalet-en-penã­nsula-en-venta-inmuebles-18613907,,
Más de 4 dormitorios,U$S 560.000,https://www.gallito.com.uy/espectacular-casa-de-cinco-dormitorios-y-piscina-en-venta-inmuebles-19233768,-34.94177,-54.94216
4 Dormitorios - 450 m2,U$S 560.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-18266566,-34.93662,-54.93381
3 Dormitorios,U$S 569.000,https://www.gallito.com.uy/casa-de-cuatro-dormitorios-en-venta-punta-del-este-inmuebles-19894955,,
3 Dormitorios,U$S 569.000,https://www.gallito.com.uy/casa-de-cuatro-dormitorios-en-venta-punta-del-este-inmuebles-18612947,,
3 Dormitorios,U$S 569.000,https://www.gallito.com.uy/casa-de-cuatro-dormitorios-en-venta-punta-del-este-inmuebles-19308694,,
3 Dormitorios,U$S 569.000,https://www.gallito.com.uy/casa-de-cuatro-dormitorios-en-venta-punta-del-este-inmuebles-18456449,,
4 Dormitorios,U$S 570.000,https://www.gallito.com.uy/precioso-chalet-en-playa-mansa-disfrute-de-punta-del-este-inmuebles-19894914,,
Más de 4 dormitorios,U$S 570.000,https://www.gallito.com.uy/funcional-casa-a-metros-de-la-playa-inmuebles-19310428,,
3 Dormitorios - 262 m2,U$S 570.000,https://www.gallito.com.uy/casa-en-punta-del-este-venta-ref-3563-inmuebles-19097279,-34.93632,-54.93778
3 Dormitorios,U$S 570.000,https://www.gallito.com.uy/espectacular-propiedad-en-montoya-con-todas-las-comodidades-inmuebles-20000848,,
Más de 4 dormitorios - 300 m2,U$S 570.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3623-inmuebles-19149780,-34.93569,-54.93973
3 Dormitorios,U$S 570.000,https://www.gallito.com.uy/espectacular-propiedad-en-montoya-con-todas-las-comodidades-inmuebles-20000838,,
4 Dormitorios,U$S 570.000,https://www.gallito.com.uy/casa-en-lugano-inmuebles-19978457,,
Más de 4 dormitorios,U$S 570.000,https://www.gallito.com.uy/gran-casa-en-golf-1500m-terreno-esquinero-6-dormitorios-inmuebles-18625538,,
Más de 4 dormitorios,U$S 570.000,https://www.gallito.com.uy/hermosa-casa-de-6-dormitorios-en-dos-plantas-inmuebles-19849608,,
4 Dormitorios,U$S 570.000,https://www.gallito.com.uy/casa-venta-alquiler-el-quijote-la-barra-inmuebles-18613075,-34.8338,-54.88479
4 Dormitorios,U$S 570.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-4-dormitorios-inmuebles-17750327,-34.9356,-54.94555
Más de 4 dormitorios,U$S 570.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-temporal-montoya-la-barra-inmuebles-18613787,,
Más de 4 dormitorios,U$S 570.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-temporal-montoya-la-barra-inmuebles-19455197,,
3 Dormitorios,U$S 572.000,https://www.gallito.com.uy/propiedad-a-pasitos-de-la-brava-inmuebles-19496617,,
3 Dormitorios,U$S 575.000,https://www.gallito.com.uy/3-dormitorios-avda-laureano-alonso-perez-inmuebles-19872290,-34.93222,-54.92627
2 Dormitorios,U$S 575.000,https://www.gallito.com.uy/mansa-a-200-m-del-mar-zona-conrad-inmuebles-18391812,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/espectacular-casa-con-excelentes-metrajes-y-muy-bien-ubicad-inmuebles-19856372,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-parque-golf-inmuebles-19417103,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/espectacular-casa-con-excelentes-metrajes-y-muy-bien-ubicad-inmuebles-19831315,,
3 Dormitorios - 277 m2,U$S 580.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-playa-mansa-punta-del-est-inmuebles-16939286,-34.92881,-54.95087
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-rincon-del-indio-punta-del-este-inmuebles-16906040,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-venta-mansa-punta-del-este-4-dormitorios-inmuebles-20108442,,
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/venta-casa-en-montoya-3-dormitorios-inmuebles-17644701,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-a-la-venta-a-4-cuadras-de-la-playa-mansa-en-preciosa-inmuebles-20110256,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-parque-golf-inmuebles-20059712,,
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-mansa-parada-16-inmuebles-19765912,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/increã­ble-casa-en-venta-en-lugano-1400-m2-de-terreno-y-mã-inmuebles-18755573,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/hermosa-casa-en-venta-oferta-ãnica-inmuebles-18618566,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/espectacular-casa-en-venta-en-zona-mansa-inmuebles-19404466,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/el-secreto-inmuebles-19766134,,
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-19480530,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/espectacular-casa-con-excelentes-metrajes-y-muy-bien-ubicad-inmuebles-19404540,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-rincãâ³n-del-indio-4-dormitorios-inmuebles-19480646,,
3 Dormitorios - 95 m2,U$S 580.000,https://www.gallito.com.uy/alquiler-temporario-de-casa-3-dormitorios-ref-2610-inmuebles-20151041,-34.918,-54.97659
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-4-dormitorios-mansa-punta-del-este-inmuebles-16906115,,
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-parolin-propiedades-ref341-inmuebles-16906150,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-lugano-consulte-inmuebles-19895808,,
Más de 4 dormitorios - 600 m2,U$S 580.000,https://www.gallito.com.uy/urales-entre-av-francia-y-mapocho-inmuebles-19869749,-34.93881,-54.94333
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-de-5-dormitorios-en-el-golf-punta-del-este-inmuebles-18755883,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/hermoso-chalet-en-el-golf-inmuebles-19600821,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/espectacular-casa-con-excelentes-metrajes-y-muy-bien-ubicad-inmuebles-19398712,,
Más de 4 dormitorios - 350 m2,U$S 580.000,https://www.gallito.com.uy/casa-playa-mansa-venta-inmuebles-20139826,-34.94133,-54.93764
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/mansa-a-200-metros-del-mar-inmuebles-19618422,-34.94513,-54.93874
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-en-la-barra-inmuebles-19625238,-34.955,-54.971
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/solida-casa-inmuebles-20059993,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-19192736,,
Más de 4 dormitorios,U$S 580.000,https://www.gallito.com.uy/4-dormitorios-asuncion-inmuebles-19872060,-34.92446,-54.964
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/chalet-de-construccion-tradicional-ubciado-en-zona-cantegri-inmuebles-17643590,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-venta-montoya-inmuebles-19890830,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-rincãâ³n-del-indio-4-dormitorios-inmuebles-17182468,,
Más de 4 dormitorios - 300 m2,U$S 580.000,https://www.gallito.com.uy/6-dormitorios-punta-del-este-punta-del-este-inmuebles-19872678,-34.93806,-54.91511
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-golf-4-dormitorios-inmuebles-17960068,,
3 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-16664095,,
4 Dormitorios - 350 m2,U$S 580.000,https://www.gallito.com.uy/4-dormitorios-playa-mansa-punta-del-este-inmuebles-17464149,-34.93594,-54.95011
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/casa-a-la-venta-a-4-cuadras-de-la-playa-mansa-en-preciosa-inmuebles-15807241,,
4 Dormitorios,U$S 580.000,https://www.gallito.com.uy/venta-casa-en-montoya-4-dormitorios-mas-servicio-inmuebles-17644527,,
4 Dormitorios,U$S 585.000,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-zona-mansa-a-estrenar-inmuebles-20109004,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-golf-punta-del-este-inmuebles-16906264,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/buena-casa-en-venta-punta-del-este-inmuebles-18612926,-34.92319,-54.96345
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-golf-3-dormitorios-inmuebles-17400040,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-inmuebles-19890221,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-19202621,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-propiedadesuy-ref265-inmuebles-19646856,-34.92435,-54.9636
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-18600585,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-17644549,,
Más de 4 dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-lugano-7-dormitorios-inmuebles-18613822,,
Más de 4 dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-sobre-el-green-del-hoyo-7-del-cantegril-country-club-inmuebles-19984360,,
Más de 4 dormitorios,U$S 590.000,https://www.gallito.com.uy/venta-casa-en-montoya-5-dormitorios-inmuebles-19908463,,
Más de 4 dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-la-penã­nsula-5-dormitorios-piscina-parrillero-inmuebles-18602892,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-peninsula-4-dormitorios-3-baños-con-garage-inmuebles-18410946,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/hermosa-casa-a-la-venta-inmuebles-18650108,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-peninsula-4-dormitorios-3-baños-con-garage-inmuebles-18600667,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-peninsula-punta-del-este-inmuebles-18654869,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-3-dormitorios-inmuebles-17182459,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/encantadora-casa-en-uno-de-los-mejores-puntos-de-la-mansa-inmuebles-18759678,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-inmuebles-16664102,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-18600735,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-mansa-punta-del-este-4-dormitor-inmuebles-20108256,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-rincã³n-del-indio-3-dormitorios-inmuebles-17598130,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-golf-3-dormitorios-inmuebles-19480547,,
Más de 4 dormitorios - 335 m2,U$S 590.000,https://www.gallito.com.uy/venta-casa-punta-del-este-lugano-inmuebles-19997136,-34.93745,-54.93531
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/mansa-muy-buena-propiedad-en-excelente-zona-inmuebles-18755880,,
Más de 4 dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19895650,,
3 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-la-barra-inmuebles-19625139,-34.955,-54.971
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/mansa-casa-de-4-dormitorios-inmuebles-18391879,,
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-19765698,-34.92473,-54.96351
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-mansa-punta-del-este-inmuebles-17830097,,
Más de 4 dormitorios - 200 m2,U$S 590.000,https://www.gallito.com.uy/4-dormitorios-argentina-avda-inmuebles-19872227,-34.93078,-54.95387
4 Dormitorios,U$S 590.000,https://www.gallito.com.uy/casa-en-golf-4-dormitorios-inmuebles-17960132,,
Más de 4 dormitorios,U$S 594.000,https://www.gallito.com.uy/prã³ximo-a-playa-mansa-inmuebles-18265550,,
Más de 4 dormitorios,U$S 595.000,https://www.gallito.com.uy/casa-4-dormitorios-en-peninsula-punta-del-este-inmuebles-18613909,,
Más de 4 dormitorios,U$S 595.000,https://www.gallito.com.uy/casa-en-lugano-5-dormitorios-cpiscina-y-barbacoa-inmuebles-19063311,,
3 Dormitorios - 277 m2,U$S 595.000,https://www.gallito.com.uy/3-dormitorios-republica-argentina-inmuebles-19872648,-34.92795,-54.95085
Más de 4 dormitorios,U$S 599.000,https://www.gallito.com.uy/venta-casa-5-dormitorios-playa-mansa-punta-del-este-inmuebles-19819336,-34.93563,-54.9398
Más de 4 dormitorios,U$S 600.000,https://www.gallito.com.uy/mansa-hermosa-casa-inmuebles-19890463,,
4 Dormitorios,U$S 600.000,https://www.gallito.com.uy/casa-en-country-4-dormitorios-inmuebles-17399972,,
Más de 4 dormitorios,U$S 600.000,https://www.gallito.com.uy/mansa-hermosa-casa-inmuebles-20110409,,
4 Dormitorios,U$S 600.000,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-en-la-barra-inmuebles-19625237,-34.955,-54.971
Más de 4 dormitorios - 400 m2,U$S 600.000,https://www.gallito.com.uy/casa-en-punta-del-este-ref-3566-inmuebles-19098869,-34.93745,-54.93531
4 Dormitorios - 300 m2,U$S 600.000,https://www.gallito.com.uy/casa-en-barrio-privado-punta-del-este-ref-3467-inmuebles-20067546,-34.92981,-54.93543
