desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine
1 Dormitorio en Aguada,91500,40.0,https://www.gallito.com.uy/venta-casa-1-dormitorio-la-aguada-inmuebles-19102271,-34.88591,-56.19059,1 Dormitorio,Aguada,Aguada,41.0
2 Dormitorios en Sayago,92000,,https://www.gallito.com.uy/buena-construccion-amplio-jdin-inmuebles-18266803,,,2 Dormitorios,Sayago,Sayago,52.0
2 Dormitorios en Union,92000,57.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-union-con-renta-inmuebles-20906189,-34.86623,-56.13315,2 Dormitorios,Union,Unión,23.0
4 Dormitorios en Colon,92000,120.0,https://www.gallito.com.uy/dos-casas-en-venta-en-colonya-alquliadas-ideal-para-renta-inmuebles-17734392,-34.80461,-56.21372,4 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en Maroñas,92000,57.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-maroñas-con-renta-inmuebles-20906200,-34.86583,-56.1327,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0
2 Dormitorios en Reducto,92000,70.0,https://www.gallito.com.uy/casa-reducto-vilardebo-y-abayuba-inmuebles-20512701,,,2 Dormitorios,Reducto,Reducto,42.0
3 Dormitorios en Atahualpa,92000,84.0,https://www.gallito.com.uy/venta-casa-en-mariano-soler-inmuebles-20766250,,,3 Dormitorios,Atahualpa,Atahualpa,43.0
2 Dormitorios en Maroñas,92000,57.0,https://www.gallito.com.uy/va910-vendo-casa-con-renta-muy-luminosa-en-maroñas-prox-inmuebles-20400727,-34.86683,-56.13294,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0
3 Dormitorios en Maroñas,92000,,https://www.gallito.com.uy/debali-casi-itazurubi-buen-chalet-y-otras-comodidades-inmuebles-19378240,,,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0
2 Dormitorios en Union,92000,57.0,https://www.gallito.com.uy/va910-vendo-casa-con-renta-muy-luminosa-en-union-prox-inmuebles-20400668,-34.86702,-56.1326,2 Dormitorios,Union,Unión,23.0
1 Dormitorio en La Blanqueada,92500,81.0,https://www.gallito.com.uy/buena-prop-ph-planta-baja-jardin-patio-1-dormitorio-inmuebles-17796280,,,1 Dormitorio,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Peñarol,92500,,https://www.gallito.com.uy/venta-casa-3-dormitorios-barrio-lavalleja-inmuebles-20906431,,,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0
3 Dormitorios en Belvedere,93000,81.0,https://www.gallito.com.uy/vende-casa-3-dormitorios-2-patios-parrillero-acepta-banco-inmuebles-20530318,-34.8521,-56.2269,3 Dormitorios,Belvedere,Belvedere,54.0
3 Dormitorios en Nuevo Paris,93000,80.0,https://www.gallito.com.uy/venta-casa-3-dormjardinfondococheranuevo-paris-inmuebles-21128194,-34.84318,-56.24202,3 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
4 Dormitorios en Belvedere,93000,120.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19695900,-34.84971,-56.22309,4 Dormitorios,Belvedere,Belvedere,54.0
2 Dormitorios en Cerrito,93000,120.0,https://www.gallito.com.uy/muy-buena-casa-frente-a-estanislao-vega-inmuebles-14977903,-34.85092,-56.16568,2 Dormitorios,Cerrito,Cerrito,27.0
3 Dormitorios en Sayago,93000,85.0,https://www.gallito.com.uy/casa-sayagoventa-3-dormitorios-inmuebles-18661361,-34.82279,-56.22997,3 Dormitorios,Sayago,Sayago,52.0
3 Dormitorios en Maroñas,93000,,https://www.gallito.com.uy/4-unidades-ma-aurelia-viera-casi-palumbo-inmuebles-19826781,,,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0
2 Dormitorios en La Comercial,93000,58.0,https://www.gallito.com.uy/totalmente-reciclada-preciosa-casa-de-2-dormitorios-inmuebles-20773043,-34.88549,-56.17327,2 Dormitorios,La Comercial,La Comercial,49.0
3 Dormitorios en Reducto,93000,,https://www.gallito.com.uy/casa-en-venta-con-renta-3-dormitorios-1-baã±o-azotea-vila-inmuebles-20697118,-34.87629,-56.18748,3 Dormitorios,Reducto,Reducto,42.0
3 Dormitorios en La Comercial,93500,87.0,https://www.gallito.com.uy/casa-la-comercial-buen-estado-punto-cservicios-altil-inmuebles-19259633,-34.88919,-56.17053,3 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Belvedere,94000,60.0,https://www.gallito.com.uy/en-venta-comoda-casa-de-2-dormitorios-en-belvedere-inmuebles-20783796,-34.84648,-56.22425,2 Dormitorios,Belvedere,Belvedere,54.0
2 Dormitorios en Sayago,94000,48.0,https://www.gallito.com.uy/casa-con-renta-cexcel-terminaciones-cochera-parrillero-inmuebles-14375454,,,2 Dormitorios,Sayago,Sayago,52.0
3 Dormitorios en Nuevo Paris,94000,69.0,https://www.gallito.com.uy/padron-unico-3-dormitorios-inmuebles-20296450,-34.86022,-56.22551,3 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
3 Dormitorios en Villa Española,94000,70.0,https://www.gallito.com.uy/casa-3-dormitorios-villa-española-buena-esquina-inmuebles-20498802,-34.86918,-56.14209,3 Dormitorios,Villa Española,Villa Española,24.0
2 Dormitorios en Union,94600,80.0,https://www.gallito.com.uy/venta-casa-lombardini-union-inmuebles-19379606,,,2 Dormitorios,Union,Unión,23.0
2 Dormitorios en Cerrito,95000,70.0,https://www.gallito.com.uy/a-estrenar-jardin-y-cochera-con-renta-s-22000-de-anda-inmuebles-12876851,,,2 Dormitorios,Cerrito,Cerrito,27.0
2 Dormitorios en Union,95000,82.0,https://www.gallito.com.uy/amplia-casa-en-venta-con-renta-inmuebles-19551189,-34.8722,-56.14803,2 Dormitorios,Union,Unión,23.0
3 Dormitorios en Union,95000,109.0,https://www.gallito.com.uy/padron-unico-casa-2-dorm-y-gge-mono-ideal-renta-inmuebles-18367393,-34.87491,-56.14395,3 Dormitorios,Union,Unión,23.0
3 Dormitorios en Cerro,95000,81.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-el-cerro-inmuebles-21122569,,,3 Dormitorios,Cerro,Cerro,35.0
2 Dormitorios en Cerrito,95000,115.0,https://www.gallito.com.uy/233-casa-´-apartamento-en-venta-en-cerrito-inmuebles-17897134,-34.85247,-56.15117,2 Dormitorios,Cerrito,Cerrito,27.0
2 Dormitorios en La Comercial,95000,49.0,https://www.gallito.com.uy/venta-casa-dos-dormitorios-con-renta-la-comercial-inmuebles-20956356,-34.88328,-56.17011,2 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en La Teja,95000,158.0,https://www.gallito.com.uy/inversion-con-alta-rentabilidad-inmuebles-20698185,-34.85433,-56.24368,2 Dormitorios,La Teja,La Teja,38.0
2 Dormitorios en Villa Española,95000,88.0,https://www.gallito.com.uy/76-inversionistas-inmuebles-17382817,-34.86537,-56.14621,2 Dormitorios,Villa Española,Villa Española,24.0
2 Dormitorios en Cerrito,95000,80.0,https://www.gallito.com.uy/comoda-casa-de-altos-con-amplia-azotea-con-parrillero-inmuebles-18244724,-34.85782,-56.17615,2 Dormitorios,Cerrito,Cerrito,27.0
2 Dormitorios en Villa Española,95000,62.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-20801308,-34.85796,-56.15579,2 Dormitorios,Villa Española,Villa Española,24.0
4 Dormitorios en La Teja,95000,120.0,https://www.gallito.com.uy/venta-casa-en-pueblo-victoria-con-terreno-inmuebles-20899591,-34.86414,-56.22383,4 Dormitorios,La Teja,La Teja,38.0
3 Dormitorios en Cno. Maldonado,95000,336.0,https://www.gallito.com.uy/casa-y-local-industrial-o-deposito-inmuebles-16433814,-34.80346,-56.07972,3 Dormitorios,Cno. Maldonado,Colón Centro y Noroeste,59.0
3 Dormitorios en Nuevo Paris,95000,80.0,https://www.gallito.com.uy/casa-con-terreno-y-cochera-inmuebles-19844113,-34.84951,-56.24113,3 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
3 Dormitorios en J. Hipodromo,95000,328.0,https://www.gallito.com.uy/venta-casa-tres-dormitorios-jardines-del-hipodromo-inmuebles-20655623,-34.83999,-56.12934,3 Dormitorios,J. Hipodromo,Jardines del Hipódromo,21.0
2 Dormitorios en Jacinto Vera,95000,,https://www.gallito.com.uy/rivadavia-y-requena-excelente-reciclaje-2-dormitorios-inmuebles-16087826,,,2 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
1 Dormitorio en La Blanqueada,95000,41.0,https://www.gallito.com.uy/se-vende-apto-casa-1-dormitorio-patio-y-cochera-inmuebles-21077528,-34.88141,-56.16054,1 Dormitorio,La Blanqueada,La Blanqueada,47.0
1 Dormitorio en La Blanqueada,95000,41.0,https://www.gallito.com.uy/impecable-como-nueva-totalmente-independiente-inmuebles-19332416,-34.88676,-56.1422,1 Dormitorio,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en La Teja,95000,100.0,https://www.gallito.com.uy/actualmente-alquilada-prox-a-cm-ramirez-y-e-fernandez-inmuebles-13783955,-34.86826,-56.23875,2 Dormitorios,La Teja,La Teja,38.0
2 Dormitorios en Colon,95000,136.0,https://www.gallito.com.uy/oportunidad-proximo-a-avenida-garzon-inmuebles-13970015,,,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en Paso Molino,95000,70.0,https://www.gallito.com.uy/casa-esquina-impecable-todo-actualizado-inmuebles-10178040,-34.86069,-56.21516,2 Dormitorios,Paso Molino,,
3 Dormitorios en Sayago,95000,70.0,https://www.gallito.com.uy/casa-en-venta-uss-95000-inmuebles-16410044,-34.82185,-56.22944,3 Dormitorios,Sayago,Sayago,52.0
2 Dormitorios en Aires Puros,95000,56.0,https://www.gallito.com.uy/oportunidad-para-invertir-inmuebles-16390362,-34.85343,-56.18453,2 Dormitorios,Aires Puros,Aires Puros,29.0
2 Dormitorios en Perez Castellanos,95000,,https://www.gallito.com.uy/casa-en-venta-en-pã©rez-castellano-inmuebles-20947315,-34.955,-54.971,2 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0
2 Dormitorios en Goes,95000,65.0,https://www.gallito.com.uy/casa-en-venta-de-2-dormitorios-con-renta-en-goes-inmuebles-16022264,-34.8812,-56.1738,2 Dormitorios,Goes,,
2 Dormitorios en La Comercial,95000,56.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-renta-la-comercial-inmuebles-20097799,,,2 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Nuevo Paris,95000,76.0,https://www.gallito.com.uy/venta-oportunidad-casa-2-dormitorios-inmuebles-20163856,-34.84546,-56.24231,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
2 Dormitorios en Brazo Oriental,95000,75.0,https://www.gallito.com.uy/casa-en-planta-baja-al-frente-inmuebles-20270710,-34.87303,-56.17919,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
2 Dormitorios en Villa Muñoz,95000,56.0,https://www.gallito.com.uy/casa-dos-dormitorios-con-renta-venta-villa-muñoz-inmuebles-20100714,,,2 Dormitorios,Villa Muñoz,"Villa Muñoz, Retiro",48.0
3 Dormitorios en Cordon,95000,72.0,https://www.gallito.com.uy/venta-casa-charrua-parque-rodo-inmuebles-19379550,-34.90615,-56.1709,3 Dormitorios,Cordon,Cordón,4.0
4 Dormitorios en Nuevo Paris,95000,160.0,https://www.gallito.com.uy/casa-4-dormitorios-y-terreno-inmuebles-19742848,-34.84844,-56.24045,4 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
2 Dormitorios en La Teja,95000,,https://www.gallito.com.uy/refor-vende-casa-y-local-en-la-teja-inmuebles-17612783,-34.86921,-56.2318,2 Dormitorios,La Teja,La Teja,38.0
2 Dormitorios en Reducto,95000,85.0,https://www.gallito.com.uy/casablanca-casa-esquina-inmuebles-17758436,,,2 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Malvin Norte,95000,80.0,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-malvin-norte-inmuebles-19239018,-34.87853,-56.11028,2 Dormitorios,Malvin Norte,Malvín Norte,12.0
2 Dormitorios en Sayago,95000,61.0,https://www.gallito.com.uy/sayago-patio-jardin-cohera-inmuebles-20688727,,,2 Dormitorios,Sayago,Sayago,52.0
2 Dormitorios en Colon,95000,80.0,https://www.gallito.com.uy/arteaga-hill-vende-casa-2-dormitorios-en-colon-inmuebles-20037146,,,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en La Comercial,95000,,https://www.gallito.com.uy/rivadavia-y-requena-excelente-reciclaje-2-dormitorios-inmuebles-16087820,,,2 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Sayago,95000,61.0,https://www.gallito.com.uy/buena-propiedada-en-padron-unico-ideal-inversor-inmuebles-20681547,,,2 Dormitorios,Sayago,Sayago,52.0
2 Dormitorios en Belvedere,95000,,https://www.gallito.com.uy/refor-alquila-casa-en-belvedere-inmuebles-18769663,-34.85089,-56.22634,2 Dormitorios,Belvedere,Belvedere,54.0
3 Dormitorios en Nuevo Paris,95000,80.0,https://www.gallito.com.uy/casa-con-terreno-y-cochera-inmuebles-19844112,-34.84951,-56.24113,3 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0
Más de 4 dormitorios en Union,95000,184.0,https://www.gallito.com.uy/660-padron-unico-a-reciclar-la-union-proximo-a-inmuebles-19353303,-34.87324,-56.13555,Más de 4 dormitorios,Union,Unión,23.0
2 Dormitorios en Goes,95000,,https://www.gallito.com.uy/098905168-inmuebles-16087831,,,2 Dormitorios,Goes,,
1 Dormitorio en Peñarol,95000,300.0,https://www.gallito.com.uy/casa-grande-y-3-apartamentos-inmuebles-20745404,,,1 Dormitorio,Peñarol,"Peñarol, Lavalleja",34.0
2 Dormitorios en Las Acacias,95000,60.0,https://www.gallito.com.uy/venta-de-2-casas-las-acacias-inmuebles-20491059,-34.83807,-56.15551,2 Dormitorios,Las Acacias,Las Acacias,28.0
2 Dormitorios en Maroñas,95000,98.0,https://www.gallito.com.uy/excelente-casa-inmuebles-16907243,,,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0
2 Dormitorios en La Comercial,95000,56.0,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-1-baño-la-comercial-inmuebles-20097729,,,2 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Bolivar,95000,80.0,https://www.gallito.com.uy/venta-casa-2-dorm-azotea-inmuebles-20879610,,,2 Dormitorios,Bolivar,,
2 Dormitorios en Colon,95000,210.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-18488152,-34.80141,-56.229,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en Carrasco Norte,95000,60.0,https://www.gallito.com.uy/casa-al-frente-a-100-mts-de-cno-carrasco-muy-linda-inmuebles-17690467,-34.87132,-56.09533,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
3 Dormitorios en Ciudad Vieja,95000,276.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-local-ciudad-vieja-inmuebles-20812881,-34.90704,-56.21212,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
2 Dormitorios en La Comercial,95000,95.0,https://www.gallito.com.uy/casa-en-planta-alta-ph-2-dormitorios-con-patio-y-parrillero-inmuebles-19619139,-34.88347,-56.17602,2 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Belvedere,95000,,https://www.gallito.com.uy/refor-vende-casa-en-belvedere-inmuebles-18755208,-34.851,-56.22648,2 Dormitorios,Belvedere,Belvedere,54.0
