desc,valor,metraje,url,metraje_2,lat,lng
2 Dormitorios en Buceo,330000,188.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-2-depositos-buceo-inmuebles-26405736,188.0,,
3 Dormitorios en Bella Vista,330000,194.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-bella-vista-inmuebles-27201354,235.0,-34.87735,-56.1935
3 Dormitorios en Cno. Maldonado,330000,,https://www.gallito.com.uy/buen-local-sobre-ruta-8-en-punta-de-rieles-inmuebles-26912416,1110.0,,
3 Dormitorios en Buceo,330000,198.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-c-fondo-y-barbacoa-buceo-inmuebles-27169968,428.0,-34.89415,-56.13591
3 Dormitorios en Malvin,330000,224.0,https://www.gallito.com.uy/venta-de-2-casas-de-una-planta-una-con-renta-en-malvin-inmuebles-25331208,370.0,-34.89107,-56.12295
Más de 4 dormitorios en Prado,330000,379.0,https://www.gallito.com.uy/casa-en-prado-inmuebles-26168303,379.0,-34.85117,-56.20476
3 Dormitorios en Buceo,330000,100.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-patio-cparrillero-gge-inmuebles-27434209,112.0,,
2 Dormitorios en Buceo,330000,85.0,https://www.gallito.com.uy/venta-de-casas-en-buceo-2-dormitorios-inmuebles-21670190,280.0,-34.89579,-56.13198
4 Dormitorios en Parque Batlle,330000,166.0,https://www.gallito.com.uy/ifer&olivera-4-de-julio-y-rosell-y-rius-inmuebles-26733277,166.0,-34.89712,-56.14674
Más de 4 dormitorios en Punta Carretas,335000,212.0,https://www.gallito.com.uy/venta-casa-con-cinco-dormitorios-en-punta-carretas-inmuebles-27406342,190.0,,
3 Dormitorios en Prado,335000,180.0,https://www.gallito.com.uy/venta-casa-prado-3-dorm-jardin-fondo-parrillero-garaje-inmuebles-25967513,430.0,,
Más de 4 dormitorios en Punta Carretas,335000,212.0,https://www.gallito.com.uy/venta-casa-con-cinco-dormitorios-en-punta-carretas-inmuebles-27406379,190.0,,
3 Dormitorios en B. De Carrasco,335000,108.0,https://www.gallito.com.uy/venta-casa-barra-carrasco-3-dormitorios-a-estrenar-jardin-inmuebles-26302746,236.0,,
3 Dormitorios en Prado,335000,180.0,https://www.gallito.com.uy/casa-en-pleno-prado-3-dorm-jardin-fondo-parrillero-venta-inmuebles-25735425,430.0,,
4 Dormitorios en Parque Rodo,335000,,https://www.gallito.com.uy/casa-4-dormitorios-o-escritorio-2-baã±os-garage-inmuebles-27108282,280.0,-34.90683,-56.16491
3 Dormitorios en Cordon,335000,228.0,https://www.gallito.com.uy/2071-venta-casa-3dorm-cordon-sur-garaje-patio-sotano-inmuebles-27144655,188.0,-34.90606,-56.16866
4 Dormitorios en Cordon,335000,204.0,https://www.gallito.com.uy/al20661-venta-casa-4dorm-cordon-terraza-barbacoa-inmuebles-27190281,103.0,-34.90571,-56.16505
4 Dormitorios en Parque Rodo,335000,,https://www.gallito.com.uy/casa-4-dormitorios-o-escritorio-2-baã±os-garage-inmuebles-27098000,280.0,-34.90683,-56.16491
Más de 4 dormitorios en Parque Rodo,335000,210.0,https://www.gallito.com.uy/vendo-casa-4-dormitorios-2-baños-garaje-parque-rodo-inmuebles-27569338,210.0,-34.87718,-56.13934
4 Dormitorios en Parque Rodo,335000,,https://www.gallito.com.uy/hermosa-casa-de-4-dorm-cochera-y-barbacoa-inmuebles-27112816,280.0,-34.91337,-54.94264
4 Dormitorios en Parque Rodo,335000,204.0,https://www.gallito.com.uy/al2066-venta-casa-4dorm-parque-rodo-terraza-barbacoa-inmuebles-27144381,103.0,-34.90571,-56.16505
3 Dormitorios en Malvin,338000,174.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-malvin-sur-inmuebles-26212432,218.0,-34.88818,-56.11112
3 Dormitorios en Carrasco Norte,339000,120.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-norte-inmuebles-26288150,143.0,-34.8704,-56.06662
3 Dormitorios en Buceo,339000,,https://www.gallito.com.uy/casa-venta-buceo-3-dormitorios-montevideo-imasuy-lc-inmuebles-27328964,586.0,-34.88866,-56.11692
3 Dormitorios en Prado,339000,97.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-y-cochera-en-jardines-de-inmuebles-27535474,120.0,-34.86539,-56.19974
3 Dormitorios en Sayago,340000,175.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-fondo-verde-garage-jardin-inmuebles-26803144,441.0,-34.84185,-56.20915
3 Dormitorios en Villa Española,340000,,https://www.gallito.com.uy/venta-casa-unica-3-dormitorios-cochera-para-6-autos-inmuebles-24628792,220.0,,
4 Dormitorios en Carrasco Norte,340000,220.0,https://www.gallito.com.uy/casa-en-carrasco-norte-inmuebles-27441174,818.0,-34.8702,-56.06124
4 Dormitorios en Pocitos,340000,409.0,https://www.gallito.com.uy/venta-casona-con-garaje-en-pocitos-ideal-empresas-inmuebles-27332067,409.0,-34.91143,-56.1623
4 Dormitorios en Parque Batlle,340000,,https://www.gallito.com.uy/espectacular-casa-a-la-venta-lista-para-entrar-inmuebles-25595808,250.0,,
4 Dormitorios en La Blanqueada,340000,170.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-c-cochera-en-la-blanqueada-inmuebles-27615874,198.0,-34.88676,-56.15288
3 Dormitorios en La Blanqueada,340000,168.0,https://www.gallito.com.uy/venta-casa-pu-en-la-blanqueada-ideal-inversores-inmuebles-26012792,436.0,,
2 Dormitorios en Buceo,340000,,https://www.gallito.com.uy/casa-mas-amplio-taller-todo-con-renta-de-s-70000-inmuebles-17911139,711.0,-34.88877,-56.12396
3 Dormitorios en Villa Española,340000,1520.0,https://www.gallito.com.uy/imperdible-oportunidad-3-dorm-2-baños-y-garage-inmuebles-24598652,1520.0,,
3 Dormitorios en Prado,340000,,https://www.gallito.com.uy/casa-de-tres-dormitorios-en-venta-en-prado-005-inmuebles-26340404,120.0,-34.86326,-56.19639
3 Dormitorios en Prado,340000,,https://www.gallito.com.uy/casa-de-tres-dormitorios-en-venta-en-prado-004-inmuebles-26340403,120.0,-34.86326,-56.19639
3 Dormitorios en Buceo,340000,150.0,https://www.gallito.com.uy/oportunidad-ideal-edificio-sobre-avda-inmuebles-24072843,400.0,-34.89075,-56.12639
Más de 4 dormitorios en Parque Rodo,340000,388.0,https://www.gallito.com.uy/venta-casa-6-dormitorios-y-apartamento-parque-rodo-inmuebles-25085791,607.0,,
3 Dormitorios en Villa Española,340000,120.0,https://www.gallito.com.uy/oportunidad-casa-2-plantas-3-dorm-villa-española-inmuebles-24601067,1520.0,,
3 Dormitorios en Pocitos,345000,,https://www.gallito.com.uy/casa-en-venta-en-pocitos-3-dormitorios-1-baã±o-inmuebles-27596453,120.0,-34.90909,-56.16054
4 Dormitorios en La Blanqueada,345000,239.0,https://www.gallito.com.uy/va13251-venta-casa-2-plantas-4-dorm-la-blanqueada-con-renta-inmuebles-27038464,250.0,-34.88278,-56.15943
3 Dormitorios en Prado,345000,104.0,https://www.gallito.com.uy/exclusivas-casas-de-3-dormitorios-en-barrio-cerrado-en-prado-inmuebles-27150293,230.0,-34.86,-56.20057
3 Dormitorios en Prado,345000,100.0,https://www.gallito.com.uy/venta-de-casa-con-3-dormitorios-en-prado-inmuebles-27570243,199.0,,
3 Dormitorios en Buceo,345000,254.0,https://www.gallito.com.uy/venta-de-3-casas-en-buceo-inmuebles-26012930,454.0,-34.89327,-56.13332
3 Dormitorios en Buceo,345000,254.0,https://www.gallito.com.uy/venta-de-3-casas-en-buceo-inmuebles-26012930,454.0,-34.89327,-56.13332
Más de 4 dormitorios en Prado,345000,,https://www.gallito.com.uy/venta-casa-prado-6-dormitorios-4-baã±os-inmuebles-26963210,845.0,-34.86073,-56.19463
3 Dormitorios en Prado,345000,104.0,https://www.gallito.com.uy/a-estrenar-casa-en-venta-3-dormitorios-y-cocheras-en-bar-inmuebles-26814171,120.0,-34.86439,-56.19785
4 Dormitorios en La Blanqueada,345000,157.0,https://www.gallito.com.uy/venta-casa-la-blanqueada-4-dormitorios-inmuebles-27448775,136.0,-34.88696,-56.15682
Más de 4 dormitorios en La Blanqueada,345000,239.0,https://www.gallito.com.uy/va1325p3-venta-casa-2-plantas-3-dorm-2-dor-con-renta-la-inmuebles-27038465,250.0,-34.88278,-56.15943
3 Dormitorios en La Blanqueada,345000,239.0,https://www.gallito.com.uy/va1325p-venta-casa-2-plantas-piscina-garage-con-renta-la-b-inmuebles-27038463,250.0,-34.88278,-56.15943
Más de 4 dormitorios en Buceo,345000,139.0,https://www.gallito.com.uy/venta-casa-en-buceo-5-dorm-2-baños-parrillero-y-garage-inmuebles-24335248,511.0,,
4 Dormitorios en Punta Carretas,348000,194.0,https://www.gallito.com.uy/venta-de-casa-a-refaccionar-en-punta-carretas-inmuebles-27543801,214.0,-34.91706,-56.15692
4 Dormitorios en Aguada,349000,,https://www.gallito.com.uy/hermosa-casa-en-venta-de-4-dormitorios-3-baã±os-garage-y-pa-inmuebles-26802654,309.0,,
4 Dormitorios en Pocitos,349000,142.0,https://www.gallito.com.uy/vendo-casa-pocitos-4-dormitorios-2-baños-garaje-inmuebles-26755960,81.0,-34.91453,-56.16018
Más de 4 dormitorios en Tres Cruces,349000,317.0,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-con-garaje-en-tres-cruces-inmuebles-25771885,359.0,-34.89423,-56.1708
3 Dormitorios en Carrasco Norte,349200,93.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-27266821,128.0,-34.87264,-56.05277
Más de 4 dormitorios en Paso De La Arena,349999,,https://www.gallito.com.uy/2-casas-con-amplio-terreno-en-venta-6-dormitorio-3-baã±os-inmuebles-25841568,7000.0,-34.80886,-56.30458
3 Dormitorios en Buceo,350000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-1-baã±o-patio-y-cochera-av-inmuebles-24544539,415.0,-34.89952,-56.12991
Más de 4 dormitorios en Centro,350000,209.0,https://www.gallito.com.uy/casa-en-venta-centro-inmuebles-22490635,209.0,,
1 Ambiente en Malvin,350000,145.0,https://www.gallito.com.uy/casa-en-venta-malvin-3-dormitorios-inmuebles-26320283,170.0,-34.88882,-56.12124
2 Dormitorios en Punta Gorda,350000,200.0,https://www.gallito.com.uy/no-disponible-padron-unico-a-reciclarescucha-oferta-inmuebles-17757071,400.0,,
Más de 4 dormitorios en Ciudad Vieja,350000,,https://www.gallito.com.uy/25-de-mayo-entre-ituzaingo-y-33-inmuebles-21971153,350.0,-34.90597,-56.20441
Más de 4 dormitorios en Parque Batlle,350000,500.0,https://www.gallito.com.uy/susena-inversiones-vende-mansiones-500-m2-inmuebles-25820506,500.0,,
3 Dormitorios en Brazo Oriental,350000,,https://www.gallito.com.uy/2-casas-mas-galpã³n-en-venta-3-dormitorios-1-baã±o-y-fond-inmuebles-22992763,415.0,,
3 Dormitorios en Carrasco,350000,450.0,https://www.gallito.com.uy/susena-inversiones-compra-de-casa-amenites-lujo-inmuebles-24030522,400.0,,
Más de 4 dormitorios en Ciudad Vieja,350000,870.0,https://www.gallito.com.uy/venta-inmueble-a-reciclar-sobre-rambla-portuaria-ciudad-vi-inmuebles-26346316,870.0,-34.90543,-56.21187
Más de 4 dormitorios en La Blanqueada,350000,278.0,https://www.gallito.com.uy/venta-casa-felipe-sanguinetti-y-morelli-inmuebles-27410349,563.0,-34.88086,-56.14372
4 Dormitorios en La Blanqueada,350000,109.0,https://www.gallito.com.uy/va2134p3-venta-casa-4dorm-la-blanqueada-cochera-patio-inmuebles-27485420,238.0,-34.88943,-56.15633
Más de 4 dormitorios en Centro,350000,331.0,https://www.gallito.com.uy/venta-centro-casa-padron-unico-a-pasos-de-a-18-de-julio-inmuebles-23392737,331.0,,
4 Dormitorios en Pocitos,350000,180.0,https://www.gallito.com.uy/casa-prox-salterain-y-brespaña-padron-unico-con-escrit-inmuebles-27118938,200.0,-34.90832,-56.17108
2 Dormitorios en Malvin Norte,350000,,https://www.gallito.com.uy/atenciã³n-inversores-1100-mts-en-malvin-inmuebles-27374527,1100.0,-34.8775,-56.10334
4 Dormitorios en Punta Carretas,350000,195.0,https://www.gallito.com.uy/casa-en-padron-unico-semireciclada-garaje-y-patio-inmuebles-27599709,120.0,-34.91582,-56.1644
Más de 4 dormitorios en Cordon,350000,270.0,https://www.gallito.com.uy/casa-de-residencia-estudiantil-en-cordon-inmuebles-27169156,281.0,-34.90097,-56.17198
Más de 4 dormitorios en Ciudad Vieja,350000,,https://www.gallito.com.uy/venta-inmueble-a-reciclar-sobre-rambla-portuaria-ciudad-vi-inmuebles-23147970,870.0,-34.90543,-56.21187
3 Dormitorios en Parque Rodo,350000,141.0,https://www.gallito.com.uy/casa-de-3-dorm-salon-2-baños-patio-garage-parque-rodo-inmuebles-25522943,141.0,-34.91011,-56.17278
2 Dormitorios en Malvin,350000,122.0,https://www.gallito.com.uy/padron-unico-en-una-planta-4-cuadras-del-mar-inmuebles-27125884,427.0,,
Más de 4 dormitorios en Cno. Maldonado,350000,,https://www.gallito.com.uy/chacarita-de-los-padres-prox-cno-maldonado-inmuebles-26150941,30000.0,,
4 Dormitorios en Union,350000,,https://www.gallito.com.uy/muy-linda-casa-de-4-dormitorios-en-uniã³n-inmuebles-25035141,360.0,-34.8754,-56.13207
3 Dormitorios en Parque Batlle,350000,175.0,https://www.gallito.com.uy/padron-unico-en-parque-batlle-inmuebles-24749408,200.0,,
3 Dormitorios en Carrasco,350000,300.0,https://www.gallito.com.uy/susena-inversiones-compra-casa-carrasco-sur-inmuebles-25984918,300.0,,
4 Dormitorios en Pocitos Nuevo,350000,215.0,https://www.gallito.com.uy/casa-padron-unico-proxwtc-shopping-4-5-dorm-4-baños-inmuebles-26292444,245.0,-34.90006,-56.13177
4 Dormitorios en Pocitos,350000,,https://www.gallito.com.uy/venta-local-y-dos-casas-en-un-mismo-padrã³n-inmuebles-24619903,216.0,-34.90518,-56.15808
3 Dormitorios en Paso De La Arena,350000,,https://www.gallito.com.uy/chacra-3-has-con-permisos-de-depositos-y-para-estacionami-inmuebles-23816882,29176.0,-34.8401,-56.29489
Más de 4 dormitorios en Parque Batlle,350000,500.0,https://www.gallito.com.uy/susena-inversiones-vende-mansion-inmuebles-26617113,500.0,,
3 Dormitorios en Pocitos,350000,125.0,https://www.gallito.com.uy/prox-br-artigas-y-br-españa-inmuebles-21971251,110.0,-34.89652,-56.16487
3 Dormitorios en Otro,350000,,https://www.gallito.com.uy/casas-en-barrio-cerrado-inmuebles-14072107,150.0,,
3 Dormitorios en Parque Batlle,350000,109.0,https://www.gallito.com.uy/va2134p-venta-casa-3dorm-parque-batlle-cochera-patio-inmuebles-27485339,238.0,-34.88943,-56.15633
3 Dormitorios en Carrasco,350000,300.0,https://www.gallito.com.uy/susena-inversiones-compra-casa-moderna-parque-miramar-inmuebles-25861167,300.0,,
3 Dormitorios en Carrasco,350000,450.0,https://www.gallito.com.uy/susena-inversiones-compra-casa-carrasco-amenities-inmuebles-24030356,450.0,,
Más de 4 dormitorios en Parque Batlle,350000,500.0,https://www.gallito.com.uy/susena-inversiones-vende-casa-de-10-cuartos-y-4-baños-inmuebles-26586003,500.0,,
4 Dormitorios en Carrasco Norte,350000,90.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-carrasco-norte-inmuebles-27489894,90.0,-34.87186,-56.08455
1 Ambiente en Prado,350000,225.0,https://www.gallito.com.uy/casa-en-prado-sobre-agraciada-admite-construccion-en-alt-inmuebles-23665364,553.0,-34.87873,-56.19606
3 Dormitorios en Punta Gorda,350000,125.0,https://www.gallito.com.uy/reservado-padron-unico-vende-inmuebles-17642389,731.0,,
3 Dormitorios en Carrasco,350000,500.0,https://www.gallito.com.uy/susena-inversiones-compra-casa-con-amenities-premium-inmuebles-25917698,500.0,,
2 Dormitorios en Aguada,350000,,https://www.gallito.com.uy/hermosa-casa-en-la-aguada-cã³d-293-inmuebles-23147813,1.0,-34.89377,-56.18342
3 Dormitorios en Carrasco Norte,350000,350.0,https://www.gallito.com.uy/susena-inversiones-compra-casa-carrasco-norte-inmuebles-24056805,350.0,,
Más de 4 dormitorios en Ciudad Vieja,350000,350.0,https://www.gallito.com.uy/25-de-mayo-entre-ituzaingo-y-33-inmuebles-21971256,350.0,-34.90597,-56.20441
4 Dormitorios en Pocitos,350000,180.0,https://www.gallito.com.uy/casa-prox-salterain-y-brespaña-padron-unico-con-escrit-inmuebles-27118937,200.0,-34.90757,-56.17087
3 Dormitorios en Carrasco Norte,350000,210.0,https://www.gallito.com.uy/vendido-en-1-sola-planta-inmuebles-12922965,813.0,,
Más de 4 dormitorios en Pocitos Nuevo,350000,350.0,https://www.gallito.com.uy/susena-inversion-compra-mansion-pocitos-buceo-inmuebles-23640388,350.0,,
4 Dormitorios en Malvin Norte,350000,342.0,https://www.gallito.com.uy/venta-de-casa-y-local-comercial-con-4-dormitorios-en-malvin-inmuebles-27573104,570.0,,
4 Dormitorios en Pocitos Nuevo,350000,215.0,https://www.gallito.com.uy/casa-padron-unico-proxwtc-shopping-4-5-dorm-4-baños-inmuebles-26292453,245.0,-34.90006,-56.13177
Más de 4 dormitorios en Tres Cruces,350000,230.0,https://www.gallito.com.uy/recicladaregularizada-permuta-casa-cfondo-pg-carrasco-inmuebles-21557756,230.0,,
3 Dormitorios en Malvin,355000,145.0,https://www.gallito.com.uy/venta-de-casa-en-malvin-3-dormitorios-barbacoa-garage-inmuebles-25347650,170.0,-34.88893,-56.12033
3 Dormitorios en Prado,355000,,https://www.gallito.com.uy/casa-de-tres-dormitorios-en-venta-en-prado-011-inmuebles-26340406,120.0,-34.86326,-56.19639
4 Dormitorios en Malvin,359000,180.0,https://www.gallito.com.uy/venta-gran-casa-4-dormitorios-3-baños-barbacoa-piscina-m-inmuebles-24365785,500.0,,
4 Dormitorios en Prado,359000,259.0,https://www.gallito.com.uy/ifer&olivera-m-orticochea-y-castro-inmuebles-27191520,259.0,-34.8506,-56.20121
2 Dormitorios en Carrasco,359000,102.0,https://www.gallito.com.uy/a-estrenarcomplejoprivado-carrasco2dormterraza102m2-inmuebles-26409726,800.0,-34.86999,-56.07193
3 Dormitorios en Otro,359000,135.0,https://www.gallito.com.uy/vende-playa-grande-a-metros-del-mar-inmuebles-27565265,921.0,,
3 Dormitorios en Punta Gorda,360000,100.0,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-26813507,300.0,-34.89596,-56.07976
Más de 4 dormitorios en Cordon,360000,1.0,https://www.gallito.com.uy/casa-cordon-venta-9-dormitorios-minas-prox-facultad-humani-inmuebles-15997999,386.0,,
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/3-dormitorios-a-estrenar-inmuebles-27485951,200.0,-34.87526,-56.05071
3 Dormitorios en Carrasco Norte,360000,114.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-carrasco-norte-inmuebles-27201480,197.0,-34.88501,-56.05566
2 Dormitorios en Buceo,360000,,https://www.gallito.com.uy/casa-a-reciclar-zona-buceo-inmuebles-27008645,336.0,-34.89945,-56.13585
3 Dormitorios en Atahualpa,360000,200.0,https://www.gallito.com.uy/venta-padron-unico-2-casas-de-3-y-2-dormitorios-5-fon-inmuebles-25686558,360.0,-34.86045,-56.19317
2 Dormitorios en Brazo Oriental,360000,395.0,https://www.gallito.com.uy/venta-esq-comercial-y-vivienda-gran-potencial-inmuebles-27544107,395.0,-34.86129,-56.16728
4 Dormitorios en Prado,360000,,https://www.gallito.com.uy/en-un-punto-privilegiado-del-prado-hnos-ruiz-y-inmuebles-26332458,199.0,-34.86709,-56.20538
Más de 4 dormitorios en Ciudad Vieja,360000,250.0,https://www.gallito.com.uy/diri-treinta-y-tres-prox-rambla-portuaria-gge-5-autos-inmuebles-22018660,250.0,-34.90388,-56.2066
3 Dormitorios en Punta Gorda,360000,130.0,https://www.gallito.com.uy/casa-3-dormitorios-punta-gorda-a-2-cuadras-del-mar-con-ren-inmuebles-26580631,130.0,-34.89591,-56.06991
3 Dormitorios en Carrasco Norte,360000,125.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-jardin-con-parrillero-inmuebles-25735973,164.0,,
3 Dormitorios en Prado,360000,123.0,https://www.gallito.com.uy/ifer&olivera-atanasio-aguirre-y-t-villalba-inmuebles-26733278,123.0,-34.86769,-56.20284
3 Dormitorios en Carrasco Norte,360000,,https://www.gallito.com.uy/venta-casa-a-estrenar-3-dormitorios-3-baãos-boa-inmuebles-27307227,1.0,,
3 Dormitorios en Carrasco Norte,360000,109.0,https://www.gallito.com.uy/venta-casa-carrasco-norte-3-dormitorios-jardin-parriller-inmuebles-25955499,196.0,,
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-a-estrenar-en-carrasco-norte-inmuebles-26835886,199.0,,
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casas-complejo-boa-tajes-carrasco-norte-inmuebles-26864371,1.0,,
4 Dormitorios en Prado,360000,191.0,https://www.gallito.com.uy/casa-padron-unico-en-prado-luis-alberto-de-herrera-inmuebles-27003695,349.0,,
Más de 4 dormitorios en Atahualpa,360000,191.0,https://www.gallito.com.uy/venta-de-casa-de-4-dormitorios-en-atahualpa-montevideo-inmuebles-26172803,191.0,-34.85821,-56.19205
3 Dormitorios en Punta Gorda,360000,100.0,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-26716195,300.0,-34.89596,-56.07976
Más de 4 dormitorios en Atahualpa,360000,200.0,https://www.gallito.com.uy/venta-padron-unico-2-casas-de-3-y-2-5-dormitorios-fond-inmuebles-25686559,360.0,-34.85979,-56.19313
2 Dormitorios en Malvin,360000,116.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-barbacoa-malvin-sur-inmuebles-27518809,228.0,,
4 Dormitorios en Parque Batlle,360000,109.0,https://www.gallito.com.uy/va2134p-venta-casa-4-dorm-parque-batlle-cochera-patio-inmuebles-27510758,238.0,-34.88943,-56.15633
4 Dormitorios en Parque Batlle,360000,109.0,https://www.gallito.com.uy/venta-casa-en-parque-batlle-4-dormitorios-inmuebles-27573764,238.0,-34.88814,-56.15527
Más de 4 dormitorios en Cordon,360000,,https://www.gallito.com.uy/impresionante-casa-de-8-dormitorios-y-4-baã±os-ideal-para-inmuebles-26019206,386.0,-34.955,-54.971
3 Dormitorios en Prado,360000,111.0,https://www.gallito.com.uy/casa-en-prado-inmuebles-26156350,111.0,-34.86568,-56.20024
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casa-3-dorm-jardin-cochera-carrasco-norte-inmuebles-26055933,196.0,-34.87663,-56.06624
4 Dormitorios en Parque Rodo,360000,,https://www.gallito.com.uy/casa-venta-parque-rodo-garaje-imasuy-j-inmuebles-24514188,125.0,-34.91517,-56.15679
3 Dormitorios en Prado,360000,123.0,https://www.gallito.com.uy/padron-unico-gran-ubicacion-excelentes-comodidades-inmuebles-27619578,123.0,,
3 Dormitorios en Carrasco,360000,109.0,https://www.gallito.com.uy/venta-casa-carrasco-norte-3-dormitorios-jardin-parriller-inmuebles-25955498,196.0,,
Más de 4 dormitorios en Cordon,360000,,https://www.gallito.com.uy/casa-en-venta-8-dormitorios-4-baã±os-ideal-inversionistas-inmuebles-26029640,386.0,-34.89799,-56.18377
Más de 4 dormitorios en Cordon,360000,,https://www.gallito.com.uy/muy-linda-casa-8-dormitorios-2-cocinas-y-4-baã±os-inmuebles-26117548,386.0,-34.955,-54.971
2 Dormitorios en Malvin,360000,,https://www.gallito.com.uy/hermosa-casa-jardin-barbacoa-cerramiento-a-nueva-imperdible-inmuebles-26129931,220.0,,
Más de 4 dormitorios en Buceo,360000,165.0,https://www.gallito.com.uy/va1670-venta-casa-5dorm-parrillero-garage-buceo-inmuebles-24662821,194.0,-34.89216,-56.12621
2 Dormitorios en Malvin,360000,116.0,https://www.gallito.com.uy/sobre-quiebrayugos-impecable-acepta-banco-inmuebles-26136028,116.0,-34.88943,-56.1081
3 Dormitorios en Atahualpa,360000,191.0,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-atahualpa-montevideo-inmuebles-26172805,191.0,-34.85821,-56.19205
3 Dormitorios en Prado,360000,191.0,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-el-prado-montevideo-inmuebles-26172804,191.0,-34.85821,-56.19205
3 Dormitorios en Malvin,360000,134.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-sobr-rambla-de-malvin-garaje-fondo-inmuebles-26969087,240.0,-34.89126,-56.10975
4 Dormitorios en La Blanqueada,360000,109.0,https://www.gallito.com.uy/venta-casa-en-la-blanqueada-4-dormitorios-inmuebles-27572626,238.0,-34.88814,-56.15527
3 Dormitorios en Pocitos Nuevo,360000,112.0,https://www.gallito.com.uy/venta-casa-tres-dormitorios-escritorio-playroom-patio-pocit-inmuebles-27484648,112.0,-34.9059,-56.14234
3 Dormitorios en Punta Gorda,360000,,https://www.gallito.com.uy/venta-casa-punta-gorda-3-dormitorios-2-baã±os-inmuebles-27484892,300.0,-34.89594,-56.0811
Más de 4 dormitorios en Prado,360000,191.0,https://www.gallito.com.uy/venta-de-casa-de-4-dormitorios-en-el-prado-montevideo-inmuebles-26172802,191.0,-34.85821,-56.19205
Más de 4 dormitorios en Buceo,360000,165.0,https://www.gallito.com.uy/va1670-venta-casa-5dorm-parrillero-garage-buceo-inmuebles-24662822,194.0,-34.89216,-56.12621
3 Dormitorios en Pocitos,360000,134.0,https://www.gallito.com.uy/casa-esquina-en-venta-en-pocitos-de-tres-dormitorios-pro-inmuebles-27261545,134.0,-34.91375,-56.15852
Más de 4 dormitorios en Cordon,360000,,https://www.gallito.com.uy/casa-en-venta-8-dormitorios-4-baã±os-cordã³n-inmuebles-26000957,179.0,-34.89816,-56.18381
3 Dormitorios en Carrasco,360000,113.0,https://www.gallito.com.uy/venta-casa-en-carrasco-norte-tres-dormitorios-inmuebles-27156496,1.0,-34.87783,-56.06329
Más de 4 dormitorios en Cordon,360000,,https://www.gallito.com.uy/oportunidad-de-venta-en-cordã³n-8-dormitorios-4-baã±os-386-inmuebles-26022998,386.0,-34.89799,-56.18377
3 Dormitorios en Prado,360000,123.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-prado-inmuebles-27170411,218.0,-34.86938,-56.20338
Más de 4 dormitorios en Centro,360000,325.0,https://www.gallito.com.uy/venta-gran-casa-de-altos-con-renta-en-centro-sur-inmuebles-27090753,330.0,-34.90681,-56.19681
Más de 4 dormitorios en Ciudad Vieja,360000,455.0,https://www.gallito.com.uy/local-comercial-de-212-m2-casa-de-altos-9-habitaciones-9-inmuebles-25627864,455.0,-34.90937,-56.20826
4 Dormitorios en Parque Batlle,360000,109.0,https://www.gallito.com.uy/va2134p-venta-casa-4-dorm-parque-batlle-cochera-patio-inmuebles-27576594,238.0,-34.88943,-56.15633
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-tajes-y-lancasteriana-boa-inmuebles-25855291,113.0,,
3 Dormitorios en Carrasco Norte,365000,96.0,https://www.gallito.com.uy/casa-en-venta-housing-carrasco-norte-inmuebles-24755951,156.0,-34.87387,-56.06681
3 Dormitorios en Carrasco Norte,365000,96.0,https://www.gallito.com.uy/venta-housing-carrasco-norte-3-dormitorios-jardin-inmuebles-27260987,141.0,-34.87358,-56.07263
1 Ambiente en Cordon,365000,168.0,https://www.gallito.com.uy/venta-de-3-propiedades-c-padron-unico-en-cordon-soho-inmuebles-27091109,1.0,-34.90269,-56.1667
